hive,day,hour,temp,humid,weight,file_size,workers_avg,drones_avg,total,ratio,workers_array,drones_array
AppMAIS7R,2022-04-11,10,87.8,63.5,38.9,68640594,14.4,0.2,14.6,72.0,"[0, 9, 19, 24, 20]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-04-11,11,93.74,52.1,39.14,85064191,19.2,0.6,19.8,32.0,"[0, 7, 34, 28, 27]","[0, 0, 1, 1, 1]"
AppMAIS7R,2022-04-11,12,94.82,46.6,39.19,95982947,25.0,0.8,25.8,31.25,"[0, 3, 38, 43, 41]","[0, 0, 1, 2, 1]"
AppMAIS7R,2022-04-11,13,95.36,44.8,39.2,88026147,29.6,5.4,35.0,5.48,"[31, 30, 31, 26, 30]","[2, 6, 7, 7, 5]"
AppMAIS7R,2022-04-11,14,94.82,38.3,39.09,68159518,24.8,4.4,29.200000000000003,5.64,"[1, 16, 38, 37, 32]","[0, 2, 6, 7, 7]"
AppMAIS7R,2022-04-11,15,93.02,32.9,39.16,50306118,21.0,0.6,21.6,35.0,"[2, 23, 30, 27, 23]","[0, 1, 1, 0, 1]"
AppMAIS7R,2022-04-11,16,92.3,33.9,39.08,35776246,24.2,2.8,27.0,8.64,"[23, 23, 30, 23, 22]","[3, 2, 2, 3, 4]"
AppMAIS7R,2022-04-11,17,92.12,31.3,39.13,30071604,17.8,0.8,18.6,22.25,"[18, 17, 18, 19, 17]","[0, 1, 1, 1, 1]"
AppMAIS7R,2022-04-12,09,82.58,37.3,38.1,7792189,5.8,0.8,6.6,7.25,"[5, 7, 5, 6, 6]","[1, 1, 1, 0, 1]"
AppMAIS7R,2022-04-12,12,88.7,38.3,38.25,25431721,21.4,0.8,22.2,26.75,"[14, 22, 25, 24, 22]","[0, 2, 2, 0, 0]"
AppMAIS7R,2022-04-12,14,88.52,36.5,38.65,25050515,11.2,1.0,12.2,11.2,"[9, 12, 11, 12, 12]","[2, 1, 1, 1, 0]"
AppMAIS7R,2022-04-12,15,89.96,41.2,38.6,48721966,22.2,2.0,24.2,11.1,"[13, 23, 24, 26, 25]","[1, 3, 2, 2, 2]"
AppMAIS7R,2022-04-12,16,87.44,34.0,38.79,21242615,21.2,0.2,21.4,106.0,"[23, 23, 20, 20, 20]","[0, 0, 0, 1, 0]"
AppMAIS7R,2022-04-12,19,90.86,48.6,38.4,25689520,17.8,0.4,18.2,44.5,"[17, 17, 19, 20, 16]","[2, 0, 0, 0, 0]"
AppMAIS7R,2022-04-12,20,87.8,43.5,38.43,15282593,0.8,0.2,1.0,4.0,"[1, 1, 1, 0, 1]","[1, 0, 0, 0, 0]"
AppMAIS7R,2022-04-13,10,81.14,47.2,38.02,6405283,6.4,0.4,6.800000000000001,16.0,"[7, 6, 6, 6, 7]","[0, 0, 1, 1, 0]"
AppMAIS7R,2022-04-13,12,84.2,44.4,38.24,18388125,15.8,0.2,16.0,79.0,"[8, 16, 17, 20, 18]","[0, 0, 1, 0, 0]"
AppMAIS7R,2022-04-13,13,81.86,42.7,38.32,12833158,11.2,0.8,12.0,14.0,"[1, 13, 14, 15, 13]","[0, 1, 1, 1, 1]"
AppMAIS7R,2022-04-13,14,87.62,41.8,38.44,20722226,6.2,0.8,7.0,7.75,"[0, 5, 10, 8, 8]","[0, 1, 1, 1, 1]"
AppMAIS7R,2022-04-13,15,88.88,42.5,38.54,30814373,14.8,0.6,15.4,24.67,"[3, 21, 17, 17, 16]","[1, 1, 1, 0, 0]"
AppMAIS7R,2022-04-13,16,84.74,37.9,38.6,11447668,3.8,0.8,4.6,4.75,"[3, 3, 4, 4, 5]","[0, 1, 1, 1, 1]"
AppMAIS7R,2022-04-13,17,84.38,40.2,38.58,4186433,1.2,0.6,1.7999999999999998,2.0,"[3, 1, 0, 1, 1]","[0, 1, 1, 0, 1]"
AppMAIS7R,2022-04-13,18,84.02,39.5,38.55,19112194,7.4,0.2,7.6000000000000005,37.0,"[7, 8, 8, 6, 8]","[0, 1, 0, 0, 0]"
AppMAIS7R,2022-04-14,14,85.64,43.0,38.06,26556173,11.6,0.2,11.799999999999999,58.0,"[0, 4, 14, 20, 20]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-04-14,16,93.02,49.3,38.19,32636243,18.0,0.6,18.6,30.0,"[16, 18, 18, 19, 19]","[1, 2, 0, 0, 0]"
AppMAIS7R,2022-04-14,17,89.78,39.3,38.42,7962764,2.6,0.2,2.8000000000000003,13.0,"[3, 2, 3, 3, 2]","[0, 1, 0, 0, 0]"
AppMAIS7R,2022-04-14,18,80.24,36.4,38.4,4911260,1.0,0.2,1.2,5.0,"[1, 1, 1, 1, 1]","[0, 0, 0, 1, 0]"
AppMAIS7R,2022-04-15,10,85.1,54.4,38.39,10678886,5.4,0.2,5.6000000000000005,27.0,"[0, 3, 9, 8, 7]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-04-15,13,93.74,44.4,38.35,34926754,11.2,1.4,12.6,8.0,"[0, 1, 18, 17, 20]","[0, 0, 2, 3, 2]"
AppMAIS7R,2022-04-15,15,93.92,44.9,38.25,33917993,17.4,3.2,20.599999999999998,5.44,"[18, 16, 19, 17, 17]","[2, 5, 4, 3, 2]"
AppMAIS7R,2022-04-15,16,92.48,40.3,37.96,12086445,4.6,1.4,6.0,3.29,"[5, 6, 3, 4, 5]","[1, 2, 2, 0, 2]"
AppMAIS7R,2022-04-16,14,86.36,41.1,38.07,11135779,5.6,0.6,6.199999999999999,9.33,"[4, 6, 7, 6, 5]","[0, 0, 2, 0, 1]"
AppMAIS7R,2022-04-16,16,91.22,42.5,37.93,25311172,8.4,2.4,10.8,3.5,"[7, 10, 7, 7, 11]","[2, 4, 3, 2, 1]"
AppMAIS7R,2022-04-16,18,83.12,40.0,38.01,5075773,3.8,0.4,4.2,9.5,"[3, 4, 4, 4, 4]","[0, 0, 1, 1, 0]"
AppMAIS7R,2022-04-17,12,95.0,43.8,37.83,15930278,5.8,0.2,6.0,29.0,"[0, 4, 8, 8, 9]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-04-17,13,96.08,42.9,37.79,29195249,8.2,0.6,8.799999999999999,13.67,"[0, 2, 12, 13, 14]","[0, 0, 1, 1, 1]"
AppMAIS7R,2022-04-17,14,97.34,42.3,37.73,33901104,8.4,1.0,9.4,8.4,"[0, 5, 9, 13, 15]","[0, 0, 3, 1, 1]"
AppMAIS7R,2022-04-17,15,95.0,39.4,37.65,31708350,11.2,2.4,13.6,4.67,"[2, 10, 17, 14, 13]","[0, 2, 1, 5, 4]"
AppMAIS7R,2022-04-17,16,91.76,37.7,37.68,24448533,13.6,0.8,14.4,17.0,"[1, 15, 17, 18, 17]","[0, 1, 1, 1, 1]"
AppMAIS7R,2022-04-17,17,87.08,37.0,37.72,8590358,6.2,1.0,7.2,6.2,"[8, 6, 6, 5, 6]","[0, 1, 2, 2, 0]"
AppMAIS7R,2022-04-18,08,75.38,42.8,38.08,1947578,0.0,0.2,0.2,0.0,"[0, 0, 0, 0, 0]","[1, 0, 0, 0, 0]"
AppMAIS7R,2022-04-18,10,74.84,43.4,38.16,1955592,1.2,0.2,1.4,6.0,"[1, 1, 1, 1, 2]","[0, 1, 0, 0, 0]"
AppMAIS7R,2022-04-18,11,75.74,43.8,38.15,1928543,1.0,0.2,1.2,5.0,"[1, 1, 1, 1, 1]","[0, 0, 1, 0, 0]"
AppMAIS7R,2022-04-18,13,77.72,44.6,37.97,1698168,1.4,0.2,1.5999999999999999,7.0,"[1, 1, 1, 1, 3]","[0, 0, 1, 0, 0]"
AppMAIS7R,2022-04-18,15,76.82,45.8,37.77,1879112,1.2,0.2,1.4,6.0,"[1, 1, 1, 2, 1]","[0, 0, 0, 1, 0]"
AppMAIS7R,2022-04-18,16,77.9,46.2,37.63,4235317,1.8,0.2,2.0,9.0,"[0, 3, 4, 1, 1]","[0, 0, 0, 1, 0]"
AppMAIS7R,2022-04-19,16,89.24,45.5,37.06,1929132,0.8,0.2,1.0,4.0,"[1, 0, 1, 1, 1]","[0, 1, 0, 0, 0]"
AppMAIS7R,2022-04-20,13,87.98,46.8,37.34,20474669,6.6,0.2,6.8,33.0,"[0, 1, 11, 10, 11]","[0, 0, 0, 1, 0]"
AppMAIS7R,2022-04-20,14,90.86,47.3,37.26,20558559,5.6,1.0,6.6,5.6,"[0, 6, 9, 6, 7]","[0, 1, 1, 1, 2]"
AppMAIS7R,2022-04-20,16,91.58,46.6,37.49,8128592,3.8,1.0,4.8,3.8,"[5, 4, 4, 3, 3]","[1, 1, 1, 1, 1]"
AppMAIS7R,2022-04-21,14,86.36,46.3,36.66,12882879,2.2,1.4,3.6,1.57,"[1, 4, 2, 2, 2]","[0, 1, 2, 2, 2]"
AppMAIS7R,2022-04-21,15,88.88,46.7,36.73,21464426,8.2,0.8,9.0,10.25,"[0, 10, 10, 10, 11]","[0, 1, 1, 1, 1]"
AppMAIS7R,2022-04-21,16,91.94,45.9,36.86,21193777,7.6,1.2,8.799999999999999,6.33,"[5, 7, 7, 10, 9]","[0, 0, 1, 2, 3]"
AppMAIS7R,2022-04-21,17,88.7,45.2,37.02,12711055,6.8,0.2,7.0,34.0,"[7, 6, 7, 7, 7]","[0, 1, 0, 0, 0]"
AppMAIS7R,2022-04-21,18,84.92,44.8,37.14,6716112,2.8,0.6,3.4,4.67,"[2, 2, 3, 4, 3]","[0, 2, 1, 0, 0]"
AppMAIS7R,2022-04-22,11,89.6,47.3,36.6,12253470,8.0,0.4,8.4,20.0,"[5, 8, 7, 9, 11]","[0, 0, 2, 0, 0]"
AppMAIS7R,2022-04-22,13,92.84,46.9,36.78,26959165,6.4,0.6,7.0,10.67,"[0, 1, 10, 11, 10]","[0, 0, 1, 1, 1]"
AppMAIS7R,2022-04-22,14,94.46,44.3,36.75,27777503,8.6,0.8,9.4,10.75,"[0, 3, 11, 15, 14]","[0, 0, 2, 1, 1]"
AppMAIS7R,2022-04-22,15,98.06,43.9,36.99,22029526,11.0,0.2,11.2,55.0,"[6, 15, 14, 11, 9]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-04-22,17,88.7,42.3,36.77,17671565,5.4,1.6,7.0,3.38,"[5, 5, 5, 6, 6]","[0, 2, 2, 2, 2]"
AppMAIS7R,2022-04-22,18,85.46,42.5,36.84,6133032,5.2,0.2,5.4,26.0,"[4, 5, 6, 5, 6]","[0, 1, 0, 0, 0]"
AppMAIS7R,2022-04-22,20,82.58,41.8,36.8,3581151,2.2,0.4,2.6,5.5,"[3, 2, 2, 2, 2]","[0, 1, 1, 0, 0]"
AppMAIS7R,2022-04-23,10,90.68,43.9,36.32,17267903,4.4,0.6,5.0,7.33,"[0, 1, 6, 8, 7]","[0, 0, 1, 1, 1]"
AppMAIS7R,2022-04-23,13,94.64,41.7,36.6,8211475,2.2,0.2,2.4000000000000004,11.0,"[0, 2, 2, 5, 2]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-04-23,14,96.08,41.0,36.58,12652934,2.0,1.0,3.0,2.0,"[0, 0, 4, 3, 3]","[0, 1, 2, 1, 1]"
AppMAIS7R,2022-04-23,15,95.54,40.6,36.46,13291684,10.4,0.8,11.200000000000001,13.0,"[7, 10, 14, 10, 11]","[0, 1, 1, 1, 1]"
AppMAIS7R,2022-04-24,11,94.82,42.2,36.32,7870758,3.2,0.2,3.4000000000000004,16.0,"[0, 1, 4, 6, 5]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-04-24,14,94.64,40.4,36.24,10396606,2.2,0.4,2.6,5.5,"[0, 0, 2, 5, 4]","[0, 0, 1, 1, 0]"
AppMAIS7R,2022-04-24,15,95.54,39.6,36.16,16410587,7.0,1.0,8.0,7.0,"[2, 8, 10, 10, 5]","[1, 1, 1, 1, 1]"
AppMAIS7R,2022-04-24,16,94.64,38.7,36.11,7769585,8.6,1.0,9.6,8.6,"[9, 10, 7, 7, 10]","[0, 0, 2, 2, 1]"
AppMAIS7R,2022-04-24,17,88.34,38.7,36.14,9967896,3.8,0.2,4.0,19.0,"[4, 5, 3, 4, 3]","[0, 1, 0, 0, 0]"
AppMAIS7R,2022-04-25,11,96.98,40.9,36.02,9506064,2.6,0.2,2.8000000000000003,13.0,"[0, 0, 2, 5, 6]","[0, 0, 0, 1, 0]"
AppMAIS7R,2022-04-25,13,99.86,38.4,36.06,12251637,4.0,0.2,4.2,20.0,"[0, 0, 6, 7, 7]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-04-25,14,95.54,38.5,36.07,11071599,5.8,1.6,7.4,3.62,"[4, 7, 6, 6, 6]","[1, 2, 3, 1, 1]"
AppMAIS7R,2022-04-25,15,90.86,39.2,35.99,21594022,7.2,1.0,8.2,7.2,"[6, 9, 9, 7, 5]","[0, 2, 1, 1, 1]"
AppMAIS7R,2022-04-25,16,92.66,39.3,35.99,14695473,5.0,1.4,6.4,3.57,"[2, 6, 4, 6, 7]","[1, 1, 2, 2, 1]"
AppMAIS7R,2022-04-25,17,88.88,39.4,35.97,8578109,3.0,0.6,3.6,5.0,"[4, 4, 3, 2, 2]","[0, 0, 1, 1, 1]"
AppMAIS7R,2022-04-26,14,82.94,42.9,35.85,3889068,1.8,0.2,2.0,9.0,"[3, 2, 2, 1, 1]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-04-27,12,94.64,44.1,35.98,9605093,3.4,0.2,3.6,17.0,"[0, 1, 6, 5, 5]","[0, 1, 0, 0, 0]"
AppMAIS7R,2022-04-27,13,96.8,43.4,35.93,15185810,5.2,0.2,5.4,26.0,"[0, 1, 8, 10, 7]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-04-28,12,96.26,41.2,35.77,12298560,3.4,0.2,3.6,17.0,"[0, 0, 5, 7, 5]","[0, 0, 1, 0, 0]"
AppMAIS7R,2022-04-28,13,98.06,40.4,35.79,13735858,3.8,1.0,4.8,3.8,"[0, 1, 8, 6, 4]","[0, 0, 1, 2, 2]"
AppMAIS7R,2022-04-28,15,96.44,38.4,35.73,10382528,5.4,0.6,6.0,9.0,"[2, 6, 5, 6, 8]","[0, 0, 1, 1, 1]"
AppMAIS7R,2022-04-28,16,95.9,38.3,35.74,10427793,9.0,1.0,10.0,9.0,"[7, 9, 11, 10, 8]","[1, 1, 1, 1, 1]"
AppMAIS7R,2022-04-29,11,91.22,40.3,35.66,7614186,2.4,0.2,2.6,12.0,"[0, 0, 4, 4, 4]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-04-29,14,95.9,37.9,35.69,9179854,2.2,1.0,3.2,2.2,"[1, 2, 2, 3, 3]","[0, 1, 2, 1, 1]"
AppMAIS7R,2022-04-30,11,87.62,39.1,35.49,6604942,3.6,0.2,3.8000000000000003,18.0,"[3, 3, 4, 4, 4]","[1, 0, 0, 0, 0]"
AppMAIS7R,2022-04-30,15,90.14,38.6,35.56,10271268,4.2,1.0,5.2,4.2,"[4, 5, 5, 4, 3]","[0, 1, 1, 2, 1]"
AppMAIS7R,2022-04-30,16,89.6,38.2,35.6,6051410,3.2,0.2,3.4000000000000004,16.0,"[1, 5, 6, 2, 2]","[1, 0, 0, 0, 0]"
AppMAIS7R,2022-04-30,17,86.18,38.9,35.58,7056917,3.8,0.2,4.0,19.0,"[1, 4, 5, 5, 4]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-05-01,13,90.68,40.9,35.59,6090956,3.8,1.0,4.8,3.8,"[4, 3, 4, 4, 4]","[0, 2, 1, 1, 1]"
AppMAIS7R,2022-05-02,16,97.16,41.7,35.93,8343393,2.8,1.0,3.8,2.8,"[3, 4, 3, 2, 2]","[0, 0, 1, 2, 2]"
AppMAIS7R,2022-05-03,13,95.9,42.6,35.49,7927143,1.8,0.4,2.2,4.5,"[0, 3, 2, 2, 2]","[0, 0, 0, 1, 1]"
AppMAIS7R,2022-05-03,14,89.96,43.0,35.51,4016461,1.4,0.2,1.5999999999999999,7.0,"[0, 2, 2, 1, 2]","[1, 0, 0, 0, 0]"
AppMAIS7R,2022-05-04,14,98.24,44.6,35.6,7824855,2.4,0.6,3.0,4.0,"[1, 0, 5, 2, 4]","[0, 0, 1, 1, 1]"
AppMAIS7R,2022-05-04,15,97.7,43.8,35.68,9835755,1.4,0.6,2.0,2.33,"[0, 1, 2, 2, 2]","[0, 0, 1, 1, 1]"
AppMAIS7R,2022-05-04,16,97.16,44.0,35.87,10432765,7.2,1.0,8.2,7.2,"[7, 8, 6, 6, 9]","[1, 1, 1, 1, 1]"
AppMAIS7R,2022-05-05,17,88.7,45.3,35.42,6384043,3.2,0.4,3.6,8.0,"[2, 5, 4, 2, 3]","[2, 0, 0, 0, 0]"
AppMAIS7R,2022-05-06,13,87.98,49.0,35.44,4135505,0.6,0.2,0.8,3.0,"[0, 0, 1, 1, 1]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-05-08,16,88.7,59.6,34.98,3436349,1.2,0.2,1.4,6.0,"[0, 2, 1, 1, 2]","[0, 1, 0, 0, 0]"
AppMAIS7R,2022-05-09,13,95.9,59.2,34.65,30634381,6.8,0.8,7.6,8.5,"[0, 6, 9, 9, 10]","[0, 0, 1, 1, 2]"
AppMAIS7R,2022-05-09,15,96.08,57.6,34.72,9403586,3.8,1.2,5.0,3.17,"[5, 6, 3, 1, 4]","[0, 1, 1, 2, 2]"
AppMAIS7R,2022-05-09,16,95.72,55.1,34.89,9780890,3.4,0.6,4.0,5.67,"[4, 3, 4, 5, 1]","[1, 1, 0, 0, 1]"
AppMAIS7R,2022-05-10,14,100.04,49.6,35.24,9919683,1.4,0.6,2.0,2.33,"[0, 2, 3, 1, 1]","[0, 0, 1, 1, 1]"
AppMAIS7R,2022-05-11,14,100.4,42.5,35.19,6859249,2.0,0.2,2.2,10.0,"[1, 2, 2, 3, 2]","[0, 1, 0, 0, 0]"
AppMAIS7R,2022-05-11,16,98.06,40.5,35.1,18185523,6.8,1.0,7.8,6.8,"[8, 5, 5, 9, 7]","[2, 1, 1, 1, 0]"
AppMAIS7R,2022-05-11,19,85.82,41.4,35.19,4259738,0.4,0.2,0.6000000000000001,2.0,"[0, 0, 0, 1, 1]","[1, 0, 0, 0, 0]"
AppMAIS7R,2022-05-13,15,94.28,46.4,35.31,9846132,4.0,0.4,4.4,10.0,"[3, 6, 3, 4, 4]","[0, 0, 1, 1, 0]"
AppMAIS7R,2022-05-13,16,94.1,46.3,35.17,10531504,6.8,0.2,7.0,34.0,"[5, 7, 7, 7, 8]","[0, 1, 0, 0, 0]"
AppMAIS7R,2022-05-15,13,95.9,44.8,35.15,11668835,3.0,0.4,3.4,7.5,"[0, 1, 5, 5, 4]","[0, 0, 0, 0, 2]"
AppMAIS7R,2022-05-15,14,92.66,44.9,35.26,14756173,7.2,0.8,8.0,9.0,"[0, 12, 10, 7, 7]","[0, 1, 1, 1, 1]"
AppMAIS7R,2022-05-15,15,94.28,43.5,35.34,13701837,3.4,0.8,4.2,4.25,"[1, 3, 4, 5, 4]","[0, 1, 1, 1, 1]"
AppMAIS7R,2022-05-16,12,95.18,47.7,35.52,16086141,10.2,0.2,10.399999999999999,51.0,"[0, 12, 15, 11, 13]","[0, 1, 0, 0, 0]"
AppMAIS7R,2022-05-16,14,94.82,44.6,35.76,11080034,2.2,0.2,2.4000000000000004,11.0,"[0, 1, 3, 3, 4]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-05-16,15,90.32,44.5,35.72,12999746,8.0,0.6,8.6,13.33,"[1, 7, 9, 10, 13]","[0, 0, 1, 1, 1]"
AppMAIS7R,2022-05-17,11,96.44,43.5,35.44,20342424,6.2,0.2,6.4,31.0,"[0, 0, 9, 13, 9]","[0, 0, 1, 0, 0]"
AppMAIS7R,2022-05-17,12,97.7,41.6,35.66,22019363,7.0,0.2,7.2,35.0,"[0, 0, 14, 10, 11]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-05-17,14,98.24,39.9,35.87,14093968,4.6,1.0,5.6,4.6,"[2, 5, 6, 6, 4]","[1, 1, 1, 1, 1]"
AppMAIS7R,2022-05-17,15,98.24,40.3,35.91,19070361,10.8,0.4,11.200000000000001,27.0,"[7, 8, 13, 13, 13]","[2, 0, 0, 0, 0]"
AppMAIS7R,2022-05-18,16,93.92,36.2,36.48,16052653,7.2,0.2,7.4,36.0,"[6, 11, 8, 7, 4]","[0, 0, 1, 0, 0]"
AppMAIS7R,2022-05-19,15,90.86,40.8,37.1,17570365,5.0,0.2,5.2,25.0,"[1, 5, 6, 7, 6]","[0, 0, 1, 0, 0]"
AppMAIS7R,2022-05-19,16,94.46,41.0,37.05,23358649,10.6,0.2,10.799999999999999,53.0,"[7, 13, 10, 13, 10]","[1, 0, 0, 0, 0]"
AppMAIS7R,2022-05-20,10,94.46,44.2,37.4,33606662,6.4,0.6,7.0,10.67,"[0, 0, 9, 14, 9]","[0, 0, 0, 1, 2]"
AppMAIS7R,2022-05-20,12,98.06,41.6,37.83,22676809,6.2,0.2,6.4,31.0,"[0, 1, 8, 11, 11]","[0, 0, 0, 1, 0]"
AppMAIS7R,2022-05-20,15,95.54,41.7,37.9,12518868,8.2,1.0,9.2,8.2,"[7, 9, 8, 8, 9]","[1, 1, 1, 1, 1]"
AppMAIS7R,2022-05-20,17,88.7,41.2,38.06,18982362,13.6,0.2,13.799999999999999,68.0,"[12, 10, 12, 17, 17]","[1, 0, 0, 0, 0]"
AppMAIS7R,2022-05-20,19,86.36,41.6,38.22,13697665,5.4,1.2,6.6000000000000005,4.5,"[6, 7, 5, 5, 4]","[2, 1, 1, 1, 1]"
AppMAIS7R,2022-05-21,13,92.66,41.5,38.7,16939198,8.2,0.2,8.399999999999999,41.0,"[0, 4, 14, 11, 12]","[0, 0, 0, 1, 0]"
AppMAIS7R,2022-05-21,15,89.6,41.4,38.83,15809036,11.4,0.2,11.6,57.0,"[11, 12, 12, 10, 12]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-05-21,17,85.46,43.6,38.9,34010139,17.6,0.2,17.8,88.0,"[12, 19, 20, 17, 20]","[0, 0, 1, 0, 0]"
AppMAIS7R,2022-05-25,10,80.78,51.1,38.19,5683286,6.4,0.2,6.6000000000000005,32.0,"[2, 7, 7, 8, 8]","[1, 0, 0, 0, 0]"
AppMAIS7R,2022-05-26,11,80.78,51.7,39.23,6140874,6.4,0.2,6.6000000000000005,32.0,"[7, 6, 6, 6, 7]","[1, 0, 0, 0, 0]"
AppMAIS7R,2022-05-26,18,83.12,51.2,39.37,3046633,2.8,0.8,3.5999999999999996,3.5,"[2, 3, 3, 3, 3]","[0, 1, 1, 1, 1]"
AppMAIS7R,2022-05-26,19,83.3,51.0,39.56,2670944,2.4,0.8,3.2,3.0,"[3, 1, 3, 2, 3]","[0, 1, 1, 1, 1]"
AppMAIS7R,2022-05-27,10,87.8,52.1,39.91,10475119,0.2,0.2,0.4,1.0,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-05-27,11,92.12,51.0,39.75,30883062,7.2,0.6,7.8,12.0,"[5, 8, 9, 6, 8]","[0, 1, 1, 0, 1]"
AppMAIS7R,2022-05-27,16,83.3,52.3,40.61,8882017,1.8,0.2,2.0,9.0,"[1, 2, 2, 1, 3]","[1, 0, 0, 0, 0]"
AppMAIS7R,2022-05-28,09,81.14,52.8,38.41,5521399,6.6,0.2,6.8,33.0,"[5, 7, 7, 7, 7]","[1, 0, 0, 0, 0]"
AppMAIS7R,2022-05-28,14,88.7,50.9,38.48,20189499,5.6,0.8,6.3999999999999995,7.0,"[0, 7, 9, 6, 6]","[0, 1, 1, 1, 1]"
AppMAIS7R,2022-05-28,15,88.88,50.1,38.61,23891479,13.8,0.2,14.0,69.0,"[1, 17, 18, 16, 17]","[0, 0, 0, 1, 0]"
AppMAIS7R,2022-05-29,11,94.28,48.4,40.66,34006440,10.8,0.4,11.200000000000001,27.0,"[0, 1, 17, 17, 19]","[0, 1, 0, 0, 1]"
AppMAIS7R,2022-05-29,12,97.16,47.1,40.83,35969121,15.6,0.4,16.0,39.0,"[0, 11, 22, 22, 23]","[0, 0, 1, 0, 1]"
AppMAIS7R,2022-05-29,14,97.34,46.2,41.26,25878737,8.0,0.8,8.8,10.0,"[0, 8, 11, 8, 13]","[0, 1, 1, 1, 1]"
AppMAIS7R,2022-05-29,15,96.26,45.8,41.46,23719962,12.0,0.2,12.2,60.0,"[4, 10, 14, 17, 15]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-05-29,17,86.72,45.7,42.03,20463207,10.4,0.2,10.6,52.0,"[11, 11, 10, 12, 8]","[0, 0, 1, 0, 0]"
AppMAIS7R,2022-05-30,09,87.26,48.5,40.49,25181866,6.8,0.2,7.0,34.0,"[0, 3, 10, 11, 10]","[0, 0, 0, 1, 0]"
AppMAIS7R,2022-05-30,10,93.74,47.2,40.87,36184212,11.4,0.2,11.6,57.0,"[2, 15, 13, 15, 12]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-05-30,18,85.46,47.3,42.12,14422982,10.4,0.4,10.8,26.0,"[9, 11, 12, 10, 10]","[1, 1, 0, 0, 0]"
AppMAIS7R,2022-05-30,19,85.28,47.4,42.05,14056638,10.0,0.2,10.2,50.0,"[9, 10, 9, 11, 11]","[0, 0, 0, 1, 0]"
AppMAIS7R,2022-05-31,08,80.96,51.5,40.86,23629201,10.4,0.2,10.6,52.0,"[0, 13, 13, 12, 14]","[0, 0, 0, 1, 0]"
AppMAIS7R,2022-05-31,11,96.98,48.3,42.16,41246159,14.2,0.4,14.6,35.5,"[0, 5, 22, 24, 20]","[0, 0, 0, 1, 1]"
AppMAIS7R,2022-05-31,13,96.98,47.9,42.59,27659781,8.8,0.2,9.0,44.0,"[0, 6, 14, 11, 13]","[0, 0, 1, 0, 0]"
AppMAIS7R,2022-05-31,14,92.48,47.2,47.02,24140793,11.6,0.8,12.4,14.5,"[5, 12, 13, 14, 14]","[0, 1, 1, 1, 1]"
AppMAIS7R,2022-06-01,14,96.08,47.1,47.91,35488565,19.4,0.2,19.599999999999998,97.0,"[1, 23, 23, 26, 24]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-06-01,15,96.26,47.1,47.94,49034464,38.0,0.6,38.6,63.33,"[12, 43, 41, 48, 46]","[0, 1, 1, 0, 1]"
AppMAIS7R,2022-06-01,16,95.54,47.0,47.89,42948078,28.2,1.6,29.8,17.62,"[28, 26, 26, 28, 33]","[1, 2, 1, 2, 2]"
AppMAIS7R,2022-06-02,08,91.76,46.6,47.77,29052789,10.4,0.2,10.6,52.0,"[1, 12, 14, 14, 11]","[0, 0, 0, 1, 0]"
AppMAIS7R,2022-06-02,10,94.28,45.6,48.27,46069145,13.2,0.6,13.799999999999999,22.0,"[0, 7, 20, 22, 17]","[0, 1, 1, 0, 1]"
AppMAIS7R,2022-06-02,11,96.44,46.0,48.43,53323101,26.0,0.8,26.8,32.5,"[1, 20, 37, 38, 34]","[1, 1, 0, 1, 1]"
AppMAIS7R,2022-06-02,13,96.44,46.7,48.45,40685432,18.2,0.4,18.599999999999998,45.5,"[2, 13, 23, 27, 26]","[0, 0, 1, 0, 1]"
AppMAIS7R,2022-06-02,14,96.44,46.9,48.35,41886649,20.2,0.8,21.0,25.25,"[7, 16, 23, 28, 27]","[0, 0, 0, 2, 2]"
AppMAIS7R,2022-06-02,15,96.62,47.0,48.38,48520620,38.6,0.4,39.0,96.5,"[27, 43, 41, 41, 41]","[0, 0, 0, 1, 1]"
AppMAIS7R,2022-06-02,17,93.2,47.0,48.24,54004569,28.0,1.2,29.2,23.33,"[27, 27, 23, 30, 33]","[2, 1, 2, 1, 0]"
AppMAIS7R,2022-06-02,19,92.12,46.6,48.41,22858449,21.6,0.2,21.8,108.0,"[22, 22, 22, 20, 22]","[0, 0, 1, 0, 0]"
